year,pos,neu,neg
1950,0.07317073170731707,0.8292682926829268,0.0975609756097561
1951,0.1282051282051282,0.7435897435897436,0.1282051282051282
1952,0.15789473684210525,0.7894736842105263,0.05263157894736842
1953,0.13157894736842105,0.7368421052631579,0.13157894736842105
1954,0.04,0.92,0.04
1955,0.10588235294117647,0.7764705882352941,0.11764705882352941
1956,0.02564102564102564,0.8461538461538461,0.1282051282051282
1957,0.05714285714285714,0.8,0.14285714285714285
1958,0.07272727272727272,0.8363636363636363,0.09090909090909091
1959,0.11267605633802817,0.8169014084507042,0.07042253521126761
1960,0.11392405063291139,0.759493670886076,0.12658227848101267
1961,0.12195121951219512,0.7560975609756098,0.12195121951219512
1962,0.10526315789473684,0.849624060150376,0.045112781954887216
1963,0.10071942446043165,0.7553956834532374,0.14388489208633093
1964,0.11214953271028037,0.7850467289719626,0.102803738317757
1965,0.10638297872340426,0.723404255319149,0.1702127659574468
1966,0.05853658536585366,0.8682926829268293,0.07317073170731707
1967,0.061224489795918366,0.8061224489795918,0.1326530612244898
1968,0.05128205128205128,0.8333333333333334,0.11538461538461539
1969,0.07692307692307693,0.8461538461538461,0.07692307692307693
1970,0.1125,0.8,0.0875
1971,0.16216216216216217,0.7702702702702703,0.06756756756756757
1972,0.1,0.7333333333333333,0.16666666666666666
1973,0.043478260869565216,0.8115942028985508,0.14492753623188406
1974,0.05454545454545454,0.8545454545454545,0.09090909090909091
1975,0.10606060606060606,0.7878787878787878,0.10606060606060606
1976,0.15151515151515152,0.8181818181818182,0.030303030303030304
1977,0.13043478260869565,0.782608695652174,0.08695652173913043
1978,0.0867579908675799,0.7990867579908676,0.1141552511415525
1979,0.06896551724137931,0.8045977011494253,0.12643678160919541
1980,0.1,0.7571428571428571,0.14285714285714285
1981,0.15789473684210525,0.7789473684210526,0.06315789473684211
1982,0.11764705882352941,0.7254901960784313,0.1568627450980392
1983,0.08139534883720931,0.7674418604651163,0.1511627906976744
1984,0.10869565217391304,0.7717391304347826,0.11956521739130435
1985,0.028846153846153848,0.9134615384615384,0.057692307692307696
1986,0.10526315789473684,0.7368421052631579,0.15789473684210525
1987,0.102803738317757,0.7476635514018691,0.14953271028037382
1988,0.28,0.59,0.13
1989,0.05263157894736842,0.8842105263157894,0.06315789473684211
1990,0.0891089108910891,0.7623762376237624,0.1485148514851485
1991,0.16,0.7333333333333333,0.10666666666666667
1992,0.1956521739130435,0.6847826086956522,0.11956521739130435
1993,0.10256410256410256,0.7606837606837606,0.13675213675213677
1994,0.09734513274336283,0.7699115044247787,0.13274336283185842
1995,0.09774436090225563,0.7894736842105263,0.11278195488721804
1996,0.06962025316455696,0.8670886075949367,0.06329113924050633
1997,0.14814814814814814,0.7851851851851852,0.06666666666666667
1998,0.05714285714285714,0.8142857142857143,0.12857142857142856
1999,0.06395348837209303,0.8430232558139535,0.09302325581395349
2000,0.12578616352201258,0.779874213836478,0.09433962264150944
2001,0.14166666666666666,0.7541666666666667,0.10416666666666667
2002,0.096,0.796,0.108
2003,0.09716599190283401,0.7327935222672065,0.1700404858299595
2004,0.115625,0.765625,0.11875
2005,0.10256410256410256,0.7333333333333333,0.1641025641025641
2006,0.12781954887218044,0.7894736842105263,0.08270676691729323
2007,0.0872093023255814,0.811046511627907,0.10174418604651163
2008,0.12010443864229765,0.7780678851174935,0.10182767624020887
2009,0.07586206896551724,0.8091954022988506,0.11494252873563218
2010,0.11233885819521179,0.7348066298342542,0.15285451197053407
2011,0.1254355400696864,0.7926829268292683,0.08188153310104529
2012,0.11443661971830986,0.7904929577464789,0.09507042253521127
2013,0.11377245508982035,0.7524950099800399,0.13373253493013973
2014,0.13975155279503104,0.7453416149068323,0.11490683229813664
2015,0.10841423948220065,0.7847896440129449,0.10679611650485436
2016,0.11986863711001643,0.7865353037766831,0.09359605911330049
2017,0.12351543942992874,0.7885985748218527,0.08788598574821853
