year,accountant,acrobat,actor,actress,administrator,admiral,advertiser,adviser,airman,alderman,ambassador,analyst,animator,announcer,anthropologist,apprentice,archaeologist,architect,armed guard,artisan,artist,astrologer,astronaut,astronomer,attorney,attorney general,auditor,author,aviator,babysitter,bailiff,baker,ballerina,bank manager,banker,barber,bard,barmaid,barman,barrister,bartender,baseball player,basketball player,bass player,biologist,bishop,blaster,bobby,bodyguard,bookie,bookkeeper,border patrol,bouncer,bounty hunter,bowler,boxer,boy scout,breeder,brewer,broker,builder,bus driver,butcher,butler,cab driver,cadet,cameraman,captain,cardiologist,caretaker,carpenter,carrier,cashier,ceo,chairman,chamberlain,chancellor,chaplain,char,chauffeur,chef,chemist,chief,chief constable,chief executive,chief of staff,chiropractor,choreographer,cinematographer,cleaner,cleaning lady,clergyman,cleric,clerk,coach,coachman,cobbler,columnist,comedian,comic,commandant,commander,commander in chief,commanding officer,commando,commentator,commissioner,composer,concierge,conductor,confessor,congressman,congresswoman,constable,construction worker,consultant,contractor,cook,cop,coroner,corporal,correspondent,councillor,councilman,counsel,counsellor,courier,cowboy,craftsman,crew member,crewman,critic,curator,custodian,cutler,cutter,dancer,dci,deacon,dealer,dean,decorator,defense attorney,delivery boy,dentist,department head,deputy,designer,detective,developer,digger,director,dispatcher,distributor,district attorney,diver,dj,doctor,doorman,driver,druid,drummer,dry cleaner,economist,editor,educator,electrician,engineer,english teacher,errand boy,escort,estate agent,examiner,executive,exorcist,exterminator,farmer,fiddler,field marshal,film director,film star,filmmaker,firefighter,fireman,fisher,fisherman,flight attendant,florist,foot soldier,football player,footballer,foreign minister,foreman,fortune teller,gardener,gendarme,general,general manager,geologist,girl scout,gold digger,golfer,governess,governor,gp,grader,grocer,groom,grower,guard,guidance counselor,guide,guitar player,guitarist,gunner,gymnast,gynecologist,gypsy,hacker,hairdresser,harper,hatter,headmaster,headmistress,healer,high priest,historian,hockey player,home secretary,homicide detective,hostess,housemaid,hunter,huntsman,iceman,imam,innkeeper,inspector,instructor,interpreter,investigator,jailer,janitor,jester,jeweller,jockey,journalist,judge,justice,keeper,laborer,labourer,lama,lawyer,lecturer,librarian,lieutenant,lifeguard,lifesaver,lobbyist,locksmith,lumberjack,magician,magistrate,maid,mailman,major,manager,managing director,mannequin,manufacturer,marine,marshall,mason,masseur,masseuse,masterchef,mathematician,mayor,md,mechanic,medic,medical examiner,medical officer,merchant,messenger,midwife,milkman,miller,miner,minister,minstrel,missionary,mistress,monk,monsignor,movie star,music teacher,musician,musketeer,nanny,navigator,navy seal,neurologist,neurosurgeon,night watchman,notary,novelist,nun,nurse,officer,oncologist,operative,operator,padre,painter,paralegal,paramedic,parole officer,parson,pastor,pathologist,patrol,peddler,pediatrician,personal assistant,petty officer,pharmacist,photographer,physician,physicist,pianist,piano player,pilot,piper,pitcher,plastic surgeon,playwright,plumber,po,poet,police,police chief,police commissioner,police force,police officer,policeman,policewoman,porn star,porter,posse,postman,potter,preacher,prefect,president,president of the united states,priest,priestess,principal,prior,prison guard,private detective,private eye,private investigator,probation officer,proctor,producer,production designer,professor,programmer,prosecutor,psychiatrist,psychologist,public defender,public prosecutor,publicist,publisher,puppeteer,rabbi,raiser,ranger,rapper,real estate agent,realtor,receptionist,recruiter,rector,referee,registrar,repairman,reporter,representative,researcher,retailer,reverend,rock star,rocker,runner,sailor,salesman,school teacher,scientist,scout,scribe,sculptor,seal,seaman,seamstress,secret agent,secret police,secretary,secretary of state,security guard,security officer,senator,sergeant,sergeant major,shaman,shepherd,sheriff,sherlock,shoemaker,shopkeeper,showgirl,singer,sitter,skater,sketch artist,skier,skipper,sniper,soccer player,social worker,soldier,solicitor,songwriter,soprano,spokesman,spokesperson,spotter,spy,ss,staff sergeant,state trooper,steward,stewardess,stockbroker,stripper,stylist,superintendent,supermodel,surfer,surgeon,surveyor,sweeper,swimmer,tailor,teacher,technician,teller,tester,therapist,tour guide,trader,trainer,translator,trapper,travel agent,treasurer,trooper,truck driver,trucker,tutor,typist,understudy,undertaker,up person,usher,valet,vendor,ventriloquist,veterinarian,vicar,vice president,viceroy,violinist,vocalist,waiter,waitress,warden,watcher,watchman,weatherman,weaver,wedding planner,wingman,witch doctor,wrestler,writer
1950,1.0,1.0,0.75,0.9545454545454546,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.8571428571428571,1.0,0.0,0.0,1.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.45714285714285713,1.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0,0.8888888888888888,0.0,0.0,1.0,1.0,0.0,0.7832167832167832,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.5714285714285714,0.6363636363636364,0.5,0.0,0.0,0.0,1.0,0.7666666666666667,0.0,0.0,0.8285714285714286,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.38461538461538464,0.0,0.6666666666666666,0.875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.875,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7,0.8148148148148148,0.0,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8333333333333334,0.45,0.0,0.0,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.875,1.0,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.8823529411764706,0.0,1.0,0.8,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,1.0,0.0,0.8181818181818182,0.6666666666666666,0.0,0.0,0.0,0.75,1.0,0.0,0.0,0.8,1.0,0.0,0.0,0.25,0.6666666666666666,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0,0.8666666666666667,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.782608695652174,0.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.7692307692307693
1951,1.0,0.0,0.7857142857142857,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8679245283018868,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.828125,0.0,0.0,0.7,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.42857142857142855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.2857142857142857,0.0,0.8888888888888888,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9,0.6,0.0,1.0,1.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.8527131782945736,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.8333333333333334,0.0,0.0,0.0,1.0,1.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8421052631578947,1.0,1.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6428571428571429,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.8571428571428571,1.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,0.7105263157894737,0.0,1.0,1.0,1.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.875,1.0,0.5,1.0,1.0,0.8571428571428571,0.0,1.0,1.0,0.0,1.0,0.0,0.8,0.3333333333333333,0.0,1.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.47058823529411764,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8461538461538461,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8333333333333334,0.8181818181818182,0.0,0.7333333333333333,0.8333333333333334,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.8,0.6363636363636364,0.0,0.0,0.0,1.0,0.9230769230769231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5925925925925926,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7058823529411765,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8333333333333334
1952,1.0,0.0,0.9047619047619048,0.9,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8773584905660378,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.2777777777777778,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9545454545454546,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.8,0.0,0.0,0.4,0.0,0.0,1.0,1.0,0.0,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,1.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.8888888888888888,1.0,0.0,0.6666666666666666,1.0,0.5,1.0,1.0,0.0,0.5,0.8571428571428571,0.6666666666666666,1.0,0.0,0.0,0.0,0.8260869565217391,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.0,0.875,0.6666666666666666,0.0,0.0,1.0,1.0,0.7647058823529411,1.0,0.0,0.0,0.0,1.0,0.7272727272727273,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.9166666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.782608695652174,0.0,1.0,0.5,1.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.9411764705882353,0.0,1.0,0.0,1.0,1.0,0.0,0.8571428571428571,0.41935483870967744,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.7857142857142857,0.0,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.5,1.0,1.0,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.9411764705882353,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.6666666666666666,0.7142857142857143,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8888888888888888
1953,0.0,0.0,0.8636363636363636,0.8125,1.0,0.8333333333333334,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.5,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.875,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,0.11764705882352941,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6,0.0,0.0,0.8333333333333334,0.0,0.0,0.5,1.0,0.0,0.825,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7142857142857143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.8823529411764706,1.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.0,0.0,0.7857142857142857,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.8181818181818182,0.42857142857142855,0.0,0.0,0.0,0.7142857142857143,0.75,1.0,0.0,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.8,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5714285714285714,0.7407407407407407,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9375,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.35294117647058826,0.0,0.0,0.0,1.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7619047619047619,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.8888888888888888,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.0,0.0,0.9166666666666666,0.0,0.0,1.0,0.0,0.75,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,1.0,0.8,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,1.0,1.0,0.7333333333333333,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
1954,1.0,0.5,0.75,0.8888888888888888,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.8928571428571429,0.0,0.0,1.0,0.5,0.0,0.0,0.8333333333333334,0.0,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.7333333333333333,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.9230769230769231,0.2,0.0,1.0,0.0,0.75,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.625,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.8252427184466019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4444444444444444,1.0,1.0,0.0,0.0,0.0,0.7,1.0,0.0,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.4375,0.0,0.5,0.7692307692307693,0.0,0.0,0.0,0.0,0.6875,0.0,0.0,0.0,0.0,1.0,0.7857142857142857,0.0,1.0,0.0,0.0,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.875,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.5714285714285714,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.7073170731707317,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7333333333333333,1.0,1.0,1.0,0.6363636363636364,0.0,0.0,0.0,1.0,1.0,0.0,0.875,0.5294117647058824,0.0,0.0,0.0,0.5,0.36363636363636365,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.75,0.0,0.5882352941176471,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.8611111111111112,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.8333333333333334,0.7142857142857143,1.0,0.7777777777777778,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.5,0.8333333333333334,0.0,0.0,0.0,1.0,0.9333333333333333,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.8157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.7142857142857143,1.0,0.0,0.0,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8333333333333334
