year,accountant,"actor,actors",adjuster,adjutant,administrator,admiral,advertiser,adviser,advisor,advocate,air_marshal,alderman,ambassador,analyst,anchor,"anesthesiologist,anesthesiologists",animator,announcer,anthropologist,appraiser,apprentice,archaeologist,archdeacon,architect,"archivist,archivists",armed_guard,army_officer,art_dealer,"art_directors,art_director",art_teacher,artisan,artist,artiste,assessor,"assistants,assistant",associate,astrologer,"astronomers,astronomer",astrophysicist,athlete,attendant,attorney,attorney_general,auditor,author,baby-sitter,"bailiffs,bailiff","baker,bakers",ballplayer,bank_manager,"barbers,barber",bard,barkeep,barman,barrister,"bartender,bartenders",baseball_player,basketball_player,beautician,bellboy,bellhop,bellman,biochemist,biographer,biologist,bishop,bobbin,bodyguard,boffin,booker,bookkeeper,bookmaker,border_guard,border_patrol,botanist,bouncer,bounty_hunter,bowler,boxer,brain_surgeon,bricklayer,broker,bus_driver,bugler,builder,butcher,butler,cab_driver,cabby,cabinet_minister,caddie,cameraman,cantor,captain,car_tire,"cardiologists,cardiologist",caregiver,"carpenters,carpenter",cartoonist,case_officer,caseworker,"cashier,cashiers",caster,casting_director,caterer,cattleman,ceo,chambermaid,chancellor,chaplain,charioteer,chauffeur,chef,"chemist,chemists",chief,chief_justice,chief_of_staff,"chiropractors,chiropractor","choreographers,choreographer",cinematographer,cleaner,clerk,climber,"copilot,co-pilot",coach,coachman,coal_miner,coder,columnist,comedian,commandant,commander,commander_in_chief,commanding_officer,commentator,commissioner,composer,comrade,"concierges,concierge",conductor,congressman,congresswoman,constabulary,construction_worker,consultant,contractor,conveyor,cook,cooker,cop,correspondent,costume_designer,councilor,counsel,counselor,courier,courtier,craftsman,crewman,cricketer,crossing_guard,curate,"curators,curator",custodian,"dancers,dancer",deacon,dean,debt_collector,decorator,defense_attorney,defense_lawyer,delivery_boy,demonstrator,"dental_hygienist,dental_hygienists","dermatologists,dermatologist",designated_driver,designer,desk_clerk,detective,developer,digger,director,district_attorney,diver,divorce_lawyer,dj,"doc,doctor,dr.",draper,driver,"economists,economist","editors,editor",educator,"electricians,electrician",enforcer,engineer,english_teacher,entomologist,environmentalist,estate_agent,executive_assistant,executive_chef,executive_officer,exterminator,eye_doctor,facilitator,falconer,family_doctor,farm_worker,farmhand,"fashion_designers,fashion_designer",fashion_model,feller,field_marshal,fighter,film_director,filmmaker,fire_chief,fire_marshal,"firefighters,firefighter",fireman,first_sergeant,fisher,fisherman,fishmonger,fitter,"flight_attendants,flight_attendant",florist,foot_soldier,footballer,foreman,"foresters,forester",fortune_teller,fortuneteller,foster_parent,"fundraisers,fundraiser",funeral_director,gamekeeper,gardener,gendarme,general_manager,geneticist,geologist,gold_digger,goldsmith,golfer,governor,gravedigger,grinder,grocer,guard,guidance,guidance_counselor,guitar_player,guitarist,gunner,gunnery_sergeant,gymnast,gynecologist,hair_stylist,hairdresser,hard_sell,hatter,hawker,head_chef,head_nurse,head_teacher,headliner,headmaster,heart_surgeon,high_priest,high_school_teacher,"historians,historian",hockey_player,homicide_detective,hotel_manager,housemaid,houseman,humanitarian,hunter,huntsman,hygienist,hypnotist,illustrator,innkeeper,inspector,inspector_general,instructor,insurance_agent,intelligence_officer,interceptor,interior_decorator,"interior_designer,interior_designers",intermediary,interpreter,interviewer,investigator,investment_banker,jailer,jeweler,joiner,journalist,judge,justice_of_the_peace,keeper,kindergarten_teacher,knacker,laborer,labourer,land_surveyor,"lawyer,lawyers",lecturer,legal_counsel,"legislators,legislator",lender,letterman,lieutenant,lifesaver,lineman,loader,loaner,lobbyist,"machinist,machinists",magician,magistrate,maid,maid_of_honor,mailer,mailman,maintenance_man,maker,managing_director,manicurist,manufacturer,marine_biologist,marriage_counselor,marshal,marshall,massage_therapists,massager,masseuse,master,master_chef,master_sergeant,math_teacher,"mathematicians,mathematician",mayor,md,mechanic,medalist,medical_officer,member_of_parliament,merchant,mess_cook,messenger,meteorologist,midshipman,midwife,military_officer,miller,minder,miner,minister,minstrel,missionary,monger,motorist,mountie,music_teacher,musician,nanny,naval_officer,navigator,negotiator,"neurologist,neurologists",neuroscientist,neurosurgeon,news_anchor,news_reporter,newscaster,newsman,newspaperman,newsreader,newswoman,night_watchman,novelist,nurse,nursemaid,obstetrician,officer,oncologist,organist,"organiser,organizer","orthodontist,orthodontists",painter,paleontologist,"parachutist_(officer),parachutist",parish_priest,parole_officer,pastor,pastry_chef,pathologist,patrol,patrol_officer,pd,peacekeeper,peddler,pediatrician,performer,personal_trainer,"pharmacists,pharmacist",phonograph,"photographers,photographer","physical_therapists,physical_therapist",physician,"physicists,physicist",pianist,piano_player,pie_maker,pilot,planner,planter,plastic_surgeon,playmate,plumber,"podiatrists,podiatrist",poet,policeman,policewoman,police,police_captain,police_chief,police_detective,police_lieutenant,police_officer,porter,postman,postmaster,potter,practitioner,preacher,presenter,president,pressman,principal,prison_guard,private_detective,private_investigator,probation_officer,producer,professional_athlete,"prof,professor",programmer,projectionist,promoter,prosecutor,prospector,protester,provider,provost,"psychiatrist,psychiatrists",psychoanalyst,"psychologist,psychologists",public_defender,public_prosecutor,public_servant,publicist,publisher,puppeteer,purser,radio_announcer,radio_host,radio_operator,"radiologists,radiologist",radium,railway,ranger,real_estate_agent,realtor,receptionist,record_player,recruiter,referee,repairman,researcher,retailer,reviewer,rider,ringmaster,rock_star,rocket_scientist,"roofer,roofers",runner,sales_managers,sales_pitch,sales_rep,salesgirl,salesman,salesperson,saleswoman,salter,savior,school_principal,"schoolteacher,school_teacher",schoolmaster,science_teacher,scientist,scorer,scriptwriter,sculptor,sea_captain,secret_agent,secret_police,secretary,security,"security_guards,security_guard",security_officer,seeker,seller,senator,sergeant,sergeant_major,sheriff,sherlock,shiner,shoemaker,shooter,shopkeeper,shopper,showgirl,showman,singer,sitter,skater,skipper,sleuth,smoother,sniper,soccer_player,social_worker,"sociologists,sociologist",soldier,solicitor,soloist,songwriter,soothsayer,sous_chef,spaceman,sparring_partner,"specialist,specialists",spokesman,sponsor,sportscaster,sportsman,spotter,spy,staff,staff_member,staff_sergeant,staffer,stage_manager,stalker,stamper,state_attorney,state_senator,state_trooper,stenographer,steward,stockbroker,stoker,storekeeper,straight_man,superintendent,supermodel,supervisor,supplier,surgeon,"surveyors,surveyor",swimmer,swinger,tailor,tanner,taster,tattoo_artist,tax_collector,taxi_drivers,taxman,teacher,teamster,"technician,technicians",telemarketers,terminator,tester,texas_ranger,thatcher,therapist,tracer,trader,traffic_cop,trainer,translator,transporter,trapper,"travel_agent,travel_agents",traveling_salesman,trawler,treasurer,treater,trimmer,trooper,troubadour,trouper,truck_driver,trucker,turner,"tutor,tutors",tv_announcer,tv_reporter,typist,undercover_agent,undertaker,urologist,ventriloquist,"veterinarian,veterinarians",vocalist,waiter,warden,warrant_officer,washer,watcher,watchmaker,wedding_planner,welder,wet_nurse,wing_commander,wingman,woodcutter,woodman,woodsman,worker,working_man,workman,wrestler,writer,zoologist
2001,0.011341579543306666,0.0007381598480579957,0.0,0.0,0.0,0.0035624983542403093,0.001034455195134943,0.0,0.0,0.003828710972249581,0.000680025950846696,0.0005266431010808606,0.0,0.0,0,0.0,0.0002385521346587341,0.0,3.2739385660664787e-05,0.0,0.0,3.2739385660664787e-05,0.00025738314168551263,0.0,0.0,0.007778612367314655,0.0,0.0,0.00016314996959300256,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,9.204533725122462e-05,7.0323262755604556e-06,8.220008046543998e-05,0.0,0.003828710972249581,0.003828710972249581,0.011341579543306666,0.0,0.002195726674105826,0.00012759765342211358,0.0015934469970833815,8.220008046543998e-05,0.0,0.002673924860843937,0.00032020525641385266,0.0033365262699189663,0.0033365262699189663,0.003828710972249581,0.0033365262699189663,8.220008046543998e-05,8.220008046543998e-05,0.0,0.0030440596338142693,0.0030440596338142693,0.0030440596338142693,0.0007891832820351177,0.0,0.0,0.00025738314168551263,0.0008784938257347355,0.011607323339564235,0.0,8.024665650000653e-05,0.0,8.837290019620972e-05,0.004684701353902523,5.274244706670341e-05,0.0,0.007778612367314655,5.289872098393809e-05,8.220008046543998e-05,0.0,0.0,0.0,0.0,0.0,0.0004305346419815345,0.0,0.0,0.0,0,0.0,0.00014955413879358566,0.0030440596338142693,0.0004785888715311976,0.0003122352866348842,0.0,0.0006735405832814568,0.0,0.0006737749941573089,0.006654221532811155,7.587098681743558e-05,0,0.002008744932134535,0.0,0.00031840810636565387,0.000407327965272185,0.0039441192601273895,0.0002702757398573735,0.0035624983542403093,0.0071724258423613435,0.0015661771985259307,0.00025738314168551263,0,0.0,0.0,0.0,0.0,0.00028629381637392784,0.0,0.0,9.89213896095504e-05,0.0004785888715311976,0.0,0.0,0.0,0.0006938561925219648,0.0,0,7.46989324381755e-05,0.0,0,0.0007381598480579957,0.0,0.0,0.0,0.0,0.0,0.0,5.485214494937154e-05,0.0,0.00012642559904285349,0.0,0.0005266431010808606,0.0005266431010808606,0.004737443800969228,0.0,0.0,0.0,0.0009506923754971562,0.0,0.0002727761225331283,0.0,0.00026715026151267996,6.946375621081383e-05,0.0005266431010808606,0.003828710972249581,0.0,0.0009506923754971562,0.0030440596338142693,0.0,0.0,8.220008046543998e-05,0.0005468805733627514,0.00025738314168551263,0.0,0.0,0.0001329109666080926,0.00025738314168551263,0.0007354250545063888,0.0030145238634569148,0.0,0.003828710972249581,0.003828710972249581,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003828710972249581,2.3831772378288212e-05,0.003828710972249581,0,0.0,0.0,0.0,0.00010462538758861609,0.0,0.0,0.0,0.0,0.0,0.0,0.00010118736140945322,0.0,0.0,0.010816030359646449,0.0008980280653890701,0.0,0.0004420207748982832,0.0,0.0,0,0,0.0,0.0,6.946375621081383e-05,0.0,0.0,0.00047866700848981503,0.0,0.0,0.000407327965272185,0.0021526732099076728,0.0021526732099076728,0.005981384182157254,0.0,0.0,8.220008046543998e-05,8.220008046543998e-05,0.0,0.0,0.0,0.0005443020537283793,0.0,8.220008046543998e-05,0.004763854092981887,8.993563936855648e-05,0.0,0.0,0.003828710972249581,0.0,0.0,0.0,0.0,0.0,0.016129187271708225,0.0,0.0005021862330336338,7.46989324381755e-05,0.0002268315908661333,8.220008046543998e-05,0.0,0.0,0.0,0.0003869342190730597,0.0,0.003828710972249581,0.0015744597161393686,0.0004305346419815345,0.0004305346419815345,0.0,0.0,8.220008046543998e-05,0.0,0.002577894538703228,0.0,0.0006708057897298501,0.0003869342190730597,0.0,0.0008980280653890701,0.0,0.0,0.0,0.0016650985881354813,0.0,0.00025738314168551263,0.007663125942478228,1.5705528682085014e-05,8.220008046543998e-05,0.000680025950846696,0.0002425371195482184,0.0071724258423613435,0.0,0.0,0.00014361572993866798,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.220008046543998e-05,0.0,0.0,0.0004420207748982832,0.0,0.0,0.0,0.0,0.0,0.0003869342190730597,0.00036693115766702107,0.0,0.0,0.0002384739977001168,0.0,0.0012627713882148056,0.0009180311267951088,0.0,0.0,0.0004270184788437543,0.003828710972249581,0.0,0.003828710972249581,0.0005266431010808606,0.0016678333816870876,8.220008046543998e-05,0.0,0.0030440596338142693,0.0,0.0,0.0016678333816870876,0.001034455195134943,0.0,0.0,0.00028629381637392784,0.0071724258423613435,0.0030440596338142693,0.0006708057897298501,0.0032805802075489524,0.0,0.0,0.0,0.0,0.0,0.00010118736140945322,0.00015924312166213565,0.0011586929593365109,0.0011586929593365109,0.00020659411858424268,0.0009880418417162438,0.00020659411858424268,0.0,0.0008980280653890701,0.0,0.0,0.0,0.0035624983542403093,0.0,0.0,8.220008046543998e-05,0,0.0005266431010808606,0.0003869342190730597,0.003267531335459857,0.0009506923754971562,5.289872098393809e-05,0.00022386238643867446,0.0,0.0,0.0,0.0,0.0,0.0,0.0004305346419815345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0004420207748982832,0.0,0.0003627898988603021,0.0,0,0,0.0,0,0.00026715026151267996,0,0,0.007778612367314655,0.0,0.0,0.0,0.0,0.0,0.0,0.0004305346419815345,0.0,0.0,0.0,0.0005021862330336338,0.0,0.00025738314168551263,0.000614469042566749,0.0003122352866348842,0.0008980280653890701,0.0,5.274244706670341e-05,0.004684701353902523,0.0023134009337835377,0.003828710972249581,0.00021948671675610357,0.0,0.0,0.0012540200488496635,0.0,0.001485227309398368,0.0,0.0,0.0,0.0004072498283135677,0.0004305346419815345,0.0004305346419815345,0.001206512778010322,0.0,0.0,0.0060384241619479105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004737443800969228,0.0,0.0,0.0,0.0008905269173618057,0.0,0.0,0.0032805802075489524,0.00020815685775658947,0.0,0.0,0.00025738314168551263,0.0,0.0035624983542403093,0.00026715026151267996,0.0,0.0,0.00029754553841482463,0.00029754553841482463,0.0007420666959888628,0.000407327965272185,8.220008046543998e-05,0.0,0.0,8.032479345862386e-05,0.0,0.003828710972249581,0.0,0.0007553499789538103,0.0,0.0007354250545063888,0.0,0.0,0.0,0.003828710972249581,0.003828710972249581,0.0,0.001034455195134943,0.00027238543774004163,0.0,0.0,0.0,0.0,0.0,0.0,0.0023134009337835377,0,0.0021607213166452586,0.0,0.00030106170155260484,0.0,0.001485227309398368,0.0,0.0,0.0,0.0,0.0003869342190730597,0.0,8.220008046543998e-05,0.0,0.0004305346419815345,0.0,0.0,0.0,0.0024801452034729373,0.0006708057897298501,0.0,0.0,0.0,0.0,0.0,0.0003869342190730597,0.0,0.0,0.0,0.0,0.0,0.0003222368173379035,0.0,0.0,0.0,0.0,0,0.004737443800969228,0.0,0.0,0.007778612367314655,0.007778612367314655,0,0.0,0.0005266431010808606,0.0,0.0,0.004684701353902523,0.00029754553841482463,0.0,7.790254774148638e-05,0,0.0003869342190730597,0.0,0.0001329109666080926,0.0,0.0004305346419815345,0.0,8.220008046543998e-05,0.0,0.00029754553841482463,0.0,0,8.220008046543998e-05,0.002008744932134535,1.4220926468355588e-05,0.0,0.0,0.0005634456085896271,5.485214494937154e-05,0.0,0.0008980280653890701,0,8.220008046543998e-05,0.0,0.0,0.0,0.0,8.220008046543998e-05,0.0,0,0.0076257764762591405,0.0,0.0,0.0,0.000407327965272185,0,0.002912242584626819,0.003828710972249581,0.0005266431010808606,0.0,0.0,0.0,0.0,0.0,0.0003869342190730597,0.0,0.0,2.2894128874880146e-05,0.0,0.0039441192601273895,0.0,0.0,0.0,8.220008046543998e-05,0.00024675651531355457,0.0,0.0,0.0,0.0005374260013700534,0,0.0005374260013700534,0.0,0.0,0.0,0.0034185700764671717,0.0004420207748982832,0.0,8.048106737585851e-06,0.0009232663030224703,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,8.220008046543998e-05,0.004454666147733079,0.0004420207748982832,0.0,0.0,0.0004305346419815345,0.0007381598480579957,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0004305346419815345,0.0,0.00013400488402873535,0.0,0.0,0.007778612367314655,2.875440077118053e-05,0.00023097284967285228,0.0,0.0032703442659700807,0.0,0.0006938561925219648,0.0,0.0,0.0,0.0,0.0,0.0,8.220008046543998e-05,0.0,0.0
2002,0.011383839372364805,0.00041215848717133196,0.0,0.0,0.0,0.0035475741932326967,0.0010692909305685468,0.0,0.0,0.003955106091602067,0.0006936746532567736,0.0005069643492318608,0.0,0.0,0,0.0,0.0002677932331982683,0.0,3.458179087567682e-05,0.0,0.0,3.458179087567682e-05,0.0002858290878499818,0.0,0.0,0.00766641447836858,0.0,0.0,0.00018192688170424085,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,9.707994808183195e-05,7.05750834197486e-06,8.155342972948726e-05,0.0,0.003955106091602067,0.003955106091602067,0.011383839372364805,0.0,0.002272909769912681,0.00011284171671224248,0.0016872934110474785,8.155342972948726e-05,0.0,0.0027373722355739823,0.00032927197253280484,0.0035553374524088686,0.0035553374524088686,0.003955106091602067,0.0035553374524088686,8.155342972948726e-05,8.155342972948726e-05,0.0,0.0031696838298996203,0.0031696838298996203,0.0031696838298996203,0.0007625245679707059,0.0,0.0,0.0002858290878499818,0.0007646418204732985,0.011621520569970649,0.0,9.088502409276513e-05,0.0,0.00010837196142899174,0.0046865776228680826,4.712847237252101e-05,0.0,0.00766641447836858,5.6538483495154164e-05,8.155342972948726e-05,0.0,0.0,0.0,0.0,0.0,0.00042297999996236,0.0,0.0,0.0,0,0.0,0.00017330103817516046,0.0031696838298996203,0.0004951234185692142,0.0003562473377510199,0.0,0.0006395670893016329,0.0,0.0006798733036102449,0.006718355857763291,8.061242861722395e-05,0,0.0020387573264778265,0.0,0.00027336082311249293,0.0003982003040060927,0.004257716365954078,0.0003000225212932868,0.0035475741932326967,0.00715427462301927,0.0016023680606657145,0.0002858290878499818,0,0.0,0.0,0.0,0.0,0.0002688910678292421,0.0,0.0,0.00012013447533228318,0.0004951234185692142,0.0,0.0,0.0,0.0006180024804789318,0.0,0,6.351757507777374e-05,0.0,0,0.00041215848717133196,0.0,0.0,0.0,0.0,0.0,0.0,7.041824990103804e-05,0.0,0.00013150490543879822,0.0,0.0005069643492318608,0.0005069643492318608,0.004733706095240604,0.0,0.0,0.0,0.0009480586206052897,0.0,0.000267714816438913,0.0,0.0002521882980865683,8.084767889528979e-05,0.0005069643492318608,0.003955106091602067,0.0,0.0009480586206052897,0.0031696838298996203,0.0,0.0,8.155342972948726e-05,0.000572599176812227,0.0002858290878499818,0.0,0.0,0.00013001498701104794,0.0002858290878499818,0.0007599368149119819,0.0031937577750216907,0.0,0.003955106091602067,0.003955106091602067,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003955106091602067,2.297611049109593e-05,0.003955106091602067,0,0.0,0.0,0.0,0.00010421587318316209,0.0,0.0,0.0,0.0,0.0,0.0,0.00010170653688379326,0.0,0.0,0.011040687633426116,0.0009443730329155916,0.0,0.00044987694842121975,0.0,0.0,0,0,0.0,0.0,8.084767889528979e-05,0.0,0.0,0.0004775580644736322,0.0,0.0,0.0003982003040060927,0.0021474429549442394,0.0021474429549442394,0.006102549046546306,0.0,0.0,8.155342972948726e-05,8.155342972948726e-05,0.0,0.0,0.0,0.0005213146161938762,0.0,8.155342972948726e-05,0.0047380974337645,8.790518723726465e-05,0.0,0.0,0.003955106091602067,0.0,0.0,0.0,0.0,0.0,0.015670413105761626,0.0,0.0005413108898294716,6.351757507777374e-05,0.00022717335185223526,8.155342972948726e-05,0.0,0.0,0.0,0.0004183534111603986,0.0,0.003955106091602067,0.0016337347644078248,0.00042297999996236,0.00042297999996236,0.0,0.0,8.155342972948726e-05,0.0,0.002593477482157051,0.0,0.0006358815016119349,0.0004183534111603986,0.0,0.0009443730329155916,0.0,0.0,0.0,0.0017225025359979974,0.0,0.0002858290878499818,0.007720914126120498,1.6545936223963282e-05,8.155342972948726e-05,0.0006936746532567736,0.000244425038910396,0.00715427462301927,0.0,0.0,0.00015346159805827556,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.155342972948726e-05,0.0,0.0,0.00044987694842121975,0.0,0.0,0.0,0.0,0.0,0.0004183534111603986,0.0003681666851730219,0.0,0.0,0.0001309559881233113,0.0,0.0012747428400793706,0.0009916583388068232,0.0,0.0,0.00041827499440104333,0.003955106091602067,0.0,0.003955106091602067,0.0005069643492318608,0.0017131709416347196,8.155342972948726e-05,0.0,0.0031696838298996203,0.0,0.0,0.0017131709416347196,0.0010692909305685468,0.0,0.0,0.0002688910678292421,0.00715427462301927,0.0031696838298996203,0.0006358815016119349,0.0032006584498449546,0.0,0.0,0.0,0.0,0.0,0.00010170653688379326,0.00017353628845322632,0.0011712327177304054,0.0011712327177304054,0.00021297991840893025,0.001021691957639894,0.00021297991840893025,0.0,0.0009443730329155916,0.0,0.0,0.0,0.0035475741932326967,0.0,0.0,8.155342972948726e-05,0,0.0005069643492318608,0.0004183534111603986,0.0032677047790937155,0.0009480586206052897,5.6538483495154164e-05,0.0001988649017249805,0.0,0.0,0.0,0.0,0.0,0.0,0.00042297999996236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00044987694842121975,0.0,0.00042219583236880717,0.0,0,0,0.0,0,0.0002521882980865683,0,0,0.00766641447836858,0.0,0.0,0.0,0.0,0.0,0.0,0.00042297999996236,0.0,0.0,0.0,0.0005413108898294716,0.0,0.0002858290878499818,0.0006194139821473269,0.0003562473377510199,0.0009443730329155916,0.0,4.712847237252101e-05,0.0046865776228680826,0.0021753593212747177,0.003955106091602067,0.0002021584056179021,0.0,0.0,0.0013324575749648535,0.0,0.0012756054244322786,0.0,0.0,0.0,0.0004264303373739921,0.00042297999996236,0.00042297999996236,0.0012689399998870798,0.0,0.0,0.006211940425846918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004733706095240604,0.0,0.0,0.0,0.0008588987652183405,0.0,0.0,0.0032006584498449546,0.00020756916201341617,0.0,0.0,0.0002858290878499818,0.0,0.0035475741932326967,0.0002521882980865683,0.0,0.0,0.000291553511282917,0.000291553511282917,0.0007322556988595693,0.0003982003040060927,8.155342972948726e-05,0.0,0.0,7.528008898106519e-05,0.0,0.003955106091602067,0.0,0.0007953027733812115,0.0,0.0007599368149119819,0.0,0.0,0.0,0.003955106091602067,0.003955106091602067,0.0,0.0010692909305685468,0.0002688126510698869,0.0,0.0,0.0,0.0,0.0,0.0,0.0021753593212747177,0,0.0021588133850507546,0.0,0.00032001879492888225,0.0,0.0012756054244322786,0.0,0.0,0.0,0.0,0.0004183534111603986,0.0,8.155342972948726e-05,0.0,0.00042297999996236,0.0,0.0,0.0,0.002572540207409192,0.0006358815016119349,0.0,0.0,0.0,0.0,0.0,0.0004183534111603986,0.0,0.0,0.0,0.0,0.0,0.000336407897634135,0.0,0.0,0.0,0.0,0,0.004733706095240604,0.0,0.0,0.00766641447836858,0.00766641447836858,0,0.0,0.0005069643492318608,0.0,0.0,0.0046865776228680826,0.000291553511282917,0.0,7.731892472430236e-05,0,0.0004183534111603986,0.0,0.00013001498701104794,0.0,0.00042297999996236,0.0,8.155342972948726e-05,0.0,0.000291553511282917,0.0,0,8.155342972948726e-05,0.0020387573264778265,2.0623607710437645e-05,0.0,0.0,0.000552994986973408,7.041824990103804e-05,0.0,0.0009443730329155916,0,8.155342972948726e-05,0.0,0.0,0.0,0.0,8.155342972948726e-05,0.0,0,0.007606347240702437,0.0,0.0,0.0,0.0003982003040060927,0,0.0027360391506649428,0.003955106091602067,0.0005069643492318608,0.0,0.0,0.0,0.0,0.0,0.0004183534111603986,0.0,0.0,1.7722187614292426e-05,0.0,0.004257716365954078,0.0,0.0,0.0,8.155342972948726e-05,0.0002317999406541965,0.0,0.0,0.0,0.0005435849758507748,0,0.0005435849758507748,0.0,0.0,0.0,0.0032914650571783644,0.00044987694842121975,0.0,1.1370430106515053e-05,0.0009185739190877057,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,8.155342972948726e-05,0.004415020385220762,0.00044987694842121975,0.0,0.0,0.00042297999996236,0.00041215848717133196,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.00042297999996236,0.0,0.0001372293288717334,0.0,0.0,0.00766641447836858,2.9092617720807484e-05,0.0002539134667923844,0.0,0.0035778430623438326,0.0,0.0006180024804789318,0.0,0.0,0.0,0.0,0.0,0.0,8.155342972948726e-05,0.0,0.0
