attribute,accountant,acrobat,actor,actress,administrator,admiral,advertiser,adviser,airman,alderman,ambassador,analyst,animator,announcer,anthropologist,apprentice,archaeologist,architect,armed guard,artisan,artist,astrologer,astronaut,astronomer,attorney,attorney general,auditor,author,aviator,babysitter,bailiff,baker,ballerina,bank manager,banker,barber,bard,barmaid,barman,barrister,bartender,baseball player,basketball player,bass player,biologist,bishop,blaster,bobby,bodyguard,bookie,bookkeeper,border patrol,bouncer,bounty hunter,bowler,boxer,boy scout,breeder,brewer,broker,builder,bus driver,butcher,butler,cab driver,cadet,cameraman,captain,cardiologist,caretaker,carpenter,carrier,cashier,ceo,chairman,chamberlain,chancellor,chaplain,char,chauffeur,chef,chemist,chief,chief constable,chief executive,chief of staff,chiropractor,choreographer,cinematographer,cleaner,cleaning lady,clergyman,cleric,clerk,coach,coachman,cobbler,columnist,comedian,comic,commandant,commander,commander in chief,commanding officer,commando,commentator,commissioner,composer,concierge,conductor,confessor,congressman,congresswoman,constable,construction worker,consultant,contractor,cook,cop,coroner,corporal,correspondent,councillor,councilman,counsel,counsellor,courier,cowboy,craftsman,crew member,crewman,critic,curator,custodian,cutler,cutter,dancer,dci,deacon,dealer,dean,decorator,defense attorney,delivery boy,dentist,department head,deputy,designer,detective,developer,digger,director,dispatcher,distributor,district attorney,diver,dj,doctor,doorman,driver,druid,drummer,dry cleaner,economist,editor,educator,electrician,engineer,english teacher,errand boy,escort,estate agent,examiner,executive,exorcist,exterminator,farmer,fiddler,field marshal,film director,film star,filmmaker,firefighter,fireman,fisher,fisherman,flight attendant,florist,foot soldier,football player,footballer,foreign minister,foreman,fortune teller,gardener,gendarme,general,general manager,geologist,girl scout,gold digger,golfer,governess,governor,gp,grader,grocer,groom,grower,guard,guidance counselor,guide,guitar player,guitarist,gunner,gymnast,gynecologist,gypsy,hacker,hairdresser,harper,hatter,headmaster,headmistress,healer,high priest,historian,hockey player,home secretary,homicide detective,hostess,housemaid,hunter,huntsman,iceman,imam,innkeeper,inspector,instructor,interpreter,investigator,jailer,janitor,jester,jeweller,jockey,journalist,judge,justice,keeper,laborer,labourer,lama,lawyer,lecturer,librarian,lieutenant,lifeguard,lifesaver,lobbyist,locksmith,lumberjack,magician,magistrate,maid,mailman,major,manager,managing director,mannequin,manufacturer,marine,marshall,mason,masseur,masseuse,masterchef,mathematician,mayor,md,mechanic,medic,medical examiner,medical officer,merchant,messenger,midwife,milkman,miller,miner,minister,minstrel,missionary,mistress,monk,monsignor,movie star,music teacher,musician,musketeer,nanny,navigator,navy seal,neurologist,neurosurgeon,night watchman,notary,novelist,nun,nurse,officer,oncologist,operative,operator,padre,painter,paralegal,paramedic,parole officer,parson,pastor,pathologist,patrol,peddler,pediatrician,personal assistant,petty officer,pharmacist,photographer,physician,physicist,pianist,piano player,pilot,piper,pitcher,plastic surgeon,playwright,plumber,po,poet,police,police chief,police commissioner,police force,police officer,policeman,policewoman,porn star,porter,posse,postman,potter,preacher,prefect,president,president of the united states,priest,priestess,principal,prior,prison guard,private detective,private eye,private investigator,probation officer,proctor,producer,production designer,professor,programmer,prosecutor,psychiatrist,psychologist,public defender,public prosecutor,publicist,publisher,puppeteer,rabbi,raiser,ranger,rapper,real estate agent,realtor,receptionist,recruiter,rector,referee,registrar,repairman,reporter,representative,researcher,retailer,reverend,rock star,rocker,runner,sailor,salesman,school teacher,scientist,scout,scribe,sculptor,seal,seaman,seamstress,secret agent,secret police,secretary,secretary of state,security guard,security officer,senator,sergeant,sergeant major,shaman,shepherd,sheriff,sherlock,shoemaker,shopkeeper,showgirl,singer,sitter,skater,sketch artist,skier,skipper,sniper,soccer player,social worker,soldier,solicitor,songwriter,soprano,spokesman,spokesperson,spotter,spy,ss,staff sergeant,state trooper,steward,stewardess,stockbroker,stripper,stylist,superintendent,supermodel,surfer,surgeon,surveyor,sweeper,swimmer,tailor,teacher,technician,teller,tester,therapist,tour guide,trader,trainer,translator,trapper,travel agent,treasurer,trooper,truck driver,trucker,tutor,typist,understudy,undertaker,up person,usher,valet,vendor,ventriloquist,veterinarian,vicar,vice president,viceroy,violinist,vocalist,waiter,waitress,warden,watcher,watchman,weatherman,weaver,wedding planner,wingman,witch doctor,wrestler,writer
Canada,-1.5138842193130833,0.0,-0.322327146096184,0.0,0.0,-1.4028633821574588,0.0,0.0,0.0,0.3762240780218614,-1.1298884661149196,0.0,0.0,-0.7180045723523713,-1.8453538101714773,0.0,-0.9050237383717664,0.9873833029746262,0.0,0.421529301572263,0.0,0.0,-0.191324441562261,0.0,0.0,0.0,-0.3641897736032609,0.0,0.0,18.381964622896056,0.0,-0.0150988602568301,0.0,0.0,1.4693083925444044,0.8123614693997449,0.0,0.0,0.0,0.0,0.0,0.0,2.1382789503387936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5532571731728122,0.0,0.0,0.0,-2.1856518499703963,-0.0357409707773557,0.0,0.0,0.0,-0.2956302837868613,-0.4820849470113659,0.3857229775436734,-0.2407757022396902,0.0,0.9552439665314773,-0.4584658048808471,0.8816626355670287,-0.1285051086706106,0.0,-0.7627753339011648,0.0,-2.4385157652064158,0.8720471441333284,-1.4991415942124642,0.0,0.0,0.0,0.3964645152669048,-0.2114631983747335,0.0,-1.4142395490481503,0.0,0.2301993794626317,0.0,0.0,0.0,1.0510571032376623,0.0,0.0,0.0,0.0,0.0,0.0,-0.7786700201720064,-0.8915504689238469,0.0,0.0,-1.2796076194389328,-0.9146378540773344,-0.4848012201407428,0.0,-0.943267374218322,-0.53197621327806,0.0,1.021047805830941,0.0,0.0,0.9299073605906,0.0,0.0,0.1891061307705208,0.0,0.0,0.0,-0.4074535187543575,1.0143665983513586,0.0,-20.80133804533261,0.7012860306178091,0.0,0.0,2.9289859973711576,0.0,0.0,-0.6234127166828645,0.0,0.0,0.0,0.0,0.0,1.1908409552126475,0.8563376433455404,0.9501510670569288,-1.2847344948487291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0649617674341336,0.0,0.0,0.0,0.0,0.0,0.0,-30.295620236966812,0.0,0.0,0.0,0.0,1.3377555504622958,0.8922513942918804,2.320123427177074,2.1768976814210466,1.4659510856641191,0.0,-0.6983205875845191,-1.3891320032036103,1.2002836849677416,0.7772779299184683,0.0,-1.650188420597617,0.0,0.0,0.0,0.0,0.0,0.3770294693972968,0.0,0.0,-2.479836346445548,-2.685077793691288,-2.4845380106809207,0.0,0.3981388627711324,0.0,0.0,39.513263538026806,-0.7770132871904961,-0.0263072663085056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.723887292473959,0.524213623648249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0236044743380622,-0.8975733563557311,1.3579631124494251,0.0,0.0,0.0,0.6026765277770323,-0.6590210602873223,0.0,-0.8967847503556974,-0.9319436082720624,0.0,0.0,-0.5781372134610402,0.0,2.9065397512098063,0.0,-1.5122252779877008,2.231920047548717,0.0,0.4002872616539642,1.5896621742067596,-3.618019262322467,-0.62814393818242,-0.5299492598882574,2.526532605308506,0.0,0.0,0.0,-2.5519415264397782,0.0,-0.4957632051561036,0.0,2.9144102995351537,0.0,0.0,-1.054266303294258,0.0,0.0,0.0,0.0,0.0,-3.599664229300476,0.0,1.8504821567781948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.406899964601025,3.589474434561536,4.509976089071635,-2.9234130763640698,0.0,0.0,0.0,0.0,2.7571396873435923,0.0,99.872468032592,0.0,-0.0575319295120697,0.0,0.0,0.0,0.0,1.3027647380383678,0.0,0.0,0.0,-1.6630817393078712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.345196762330448,0.0,0.0,0.0,0.0,0.0,-2.0230083415026057,0.0,0.5653182078158924,0.5842500212720374,0.8438290145262684,1.931115606206408,-0.529313468829401,2.1911779222403416,-1.1720039930635495,-0.9200619749069832,0.0,0.2837863931853485,-3.26430947278767,0.7300750280325174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.20060825125971,-1.7571772647659731,-0.7812926727724372,0.0,0.0,-0.3503057199211195,0.0,-2.56989380910065,0.0,-1.7269323955481877,-0.00957057238342,0.0,0.0,-1.187605419034838,0.4435650554481811,0.8873682137886622,-1.4963650912071125,0.0,0.0,-0.5863642694999428,0.0,0.0,0.0,1.9424926132188447,0.0,0.0,0.0,0.0,1.833942034483319,0.0,0.5254845532469753,2.062540759035293,0.0,-1.5285665933087036,0.0,0.0,0.0,0.0,0.0,0.0,-104.31421347969876,0.0,0.0453596312591162,0.0,0.0,0.0,-1.2385222285021418,0.0,0.0,1.6703971538192588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.73168850744688,2.622164772028181,-0.0699872412855117,0.0,0.0,-1.0795249535460274,0.3521270355012336,0.0,-2.058305257085359,1.808952501483263,0.0,0.0,0.0,1.639585891363617,0.0,0.0,0.0,0.0,0.0,1.988024933119616,0.0,0.0,0.0,0.0,0.0,-0.4902855871049831,0.0,0.0,3.5756245238096445,-1.214801281908919,0.0,0.0,-40.09368852789645,-0.550720306543552,0.0,0.0,0.0,0.0,0.0,-2.117384623333659,0.0,0.0,0.0,0.8301072040233125,1.1345035191062205,4.355923279052842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.759603355084419,0.0,0.0,1.7243992232754055,1.9722102064841511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0198058279727165,0.8858919094913644,0.0,0.0,-0.5659078741839904,0.0,-2.15014749802258,0.0,0.0,-0.5111975755484628,-0.7541107269344188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0483553985964895
Japan,0.0,0.0,-0.6836998607767729,0.9884762791278264,3.5295612060441046,0.0,-0.9075656400403878,0.0,0.0,0.0,0.0,0.0,0.8679028030967049,0.0,0.0,-0.5224131797911455,0.0,2.312523141007839,1.1704149514206472,0.0,0.0,0.0,4.40928840414304,0.0,-1.2410416352963918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8027820293981853,-1.0352938905920177,0.0,0.0,51.06526172464039,-1.7014832320695594,-0.032494286125308,0.0,0.0,0.387699828339495,0.3213913638298298,-0.8041191834727193,0.0,-1.4325321181378017,0.0,-0.3496676671041911,-0.6961442059829751,1.053560386588957,-0.7892659724199818,0.0,-1.182882656076764,0.0,-1.4548839898514798,0.0,0.0,0.0,0.6075420884032049,-2.652135777817953,-1.2113305376859531,0.4634439966393573,0.0,0.0,0.0,0.0,0.0,0.0,-33.759155455164915,-0.9900411717744118,0.0109408228678823,0.0,0.0,0.0,0.0,1.3942028823552803,0.0,0.0,0.0,0.0,0.7610381844380005,1.4583200599830453,0.0,1.5926299440870877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3668257001699127,0.0,0.0,1.2562888703059891,0.0,0.0,0.0,3.289651317586069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9246237857037016,0.0,1.216405596116955,-1.0320105248942284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.398875635497523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3250265670252737,0.0,-0.4125633838965892,-0.2309834465612422,0.0,-0.9813298962888142,0.0,0.0,0.1733767732748154,-0.2776420223076177,1.1896038096557382,0.1113909176897991,0.7235828026552351,0.0,1.4177427083454055,-2.1341080733061544,0.0,2.164332641385193,0.0,0.7430583912040738,-3.0094238540763487,0.6571907973743083,0.1482348380551742,0.4486466537697526,0.0,0.9689623727905856,-0.2982450754046548,-0.638054550035275,-0.928402278682523,-23.17454873370197,0.4325542025616434,0.0061959788653294,0.0,0.0,1.780099436744176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4966132122391445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1938442213169635,0.0,-0.4803350076064893,0.2781521339758914,0.0,-0.5716142513930323,0.0,0.0,-0.6246810858852984,-1.2205498600447833,0.8008728973961827,-0.7467773746898776,0.5352221280607169,-1.1343891370624963,0.0,2.046398379529028,1.0399200396987172,0.0,0.0,0.0,0.0,-2.9620664127506333,-0.2940617182374773,0.7519814492080827,0.0,0.0,0.0,0.0,0.0,0.0,-1.1116844139804083,0.0,0.0,0.0,0.6033854989946356,0.0,0.0,0.0,1.4022163344125218,0.0,0.0,1.2878705939275357,4.481634904781314,0.0,0.0,0.0,0.0,1.7406071892954087,0.0,0.0,0.0,0.0,0.0,0.0,0.9204355056156066,0.0,0.0,0.0,0.0,0.0,0.0,45.96100799195731,-1.6885496147654562,-0.0300597528296985,-1.690908373427686,0.0,-2.984104012169233,0.3672270551642707,-0.6379231699230938,-0.5410974089236134,-0.6963237425009268,0.0,-0.3871166741462941,0.7124633648600507,0.0,0.8782388724723303,0.0,0.0,0.0,0.0,-1.1042111825699037,0.8106949999119446,0.0,0.7613890172823163,2.2688787435221163,-2.678852288054665,-0.6547593172870174,-0.6890414238916361,0.0,0.0,-0.5091776740409536,0.0,-1.3293016845440049,0.0,-0.4068078545867902,-0.0067559536360036,0.0,0.0,-2.911849848807476,0.6821548225755303,-0.6730827052297976,0.0,0.0,0.0,-1.2515005067967084,-0.969148729738782,1.077544014007253,1.1728359690020298,0.0,-2.3313008464318767,0.0,0.0,0.0,0.0,0.0,0.3377442043957003,2.71963737696838,0.0,-1.6458557589399916,-2.204121309963094,0.0,0.0,0.90691294193888,0.0,0.0,-115.84763738804332,-1.298816797766433,0.051013442547053,0.0,0.0,0.0,0.0,-1.3895347962506424,0.0,0.0,0.0,0.0,0.0,1.4541082108066377,0.6396479154209449,0.0,0.0,0.0,0.0,0.0,4.105168973681901,0.0,0.0,3.82149511303965,0.0,-1.5961648721710633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6099864899264629,0.0,0.0,0.0,0.0,0.0,0.0,0.2920381053058236,-0.6804342666675031,1.3252040659479274,0.0,0.6043461275226144,-0.6879968865900945,0.0,0.6264892692037424,2.3228760079621518,0.0,0.0,0.8731895979931082,0.0,0.0,0.3329333550835001,0.0,0.0,1.4973303125633743,-0.4667544655797533,0.0,0.0,-46.63203611885909,0.4408556198203309,0.0170115797789304,0.0,0.0,1.2375732811309756,0.6077243348266625,3.2221776706542364,0.0,0.0,0.0,1.243267334185057,-1.4508889392369473,2.360519871028651,0.0,0.0,1.8811487314124269,0.0,0.0,0.0,0.0,0.0,1.918448522981048,0.0,2.4919562668342627,-1.5500046964599845,-3.756459182887072,0.0,0.0,0.0,0.0,0.0,56.1255009223067,0.0,-0.0361921423882965,0.0,0.0,-0.5934076806982832,0.1522984022800861,0.0,0.0,0.0,0.0,0.0,0.0,-1.7864029487845785,0.0,0.0,0.8436856405379535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.236108876223171,0.1925906787397454,-1.484134302161482,0.0,0.0,0.0,0.0,0.0,-34.28647820588812,0.0,0.0110998343793799,0.0,0.0,0.0,0.0,-0.8265425767040895,0.0,0.8462047928115124,0.0,1.0050543198551294,1.0963162260446118,0.0,1.0246226915880086,0.0,0.0,0.0,0.0,-3.262638055156287,0.0,0.0,0.0,0.0,0.0,-1.252830406498623,0.0,0.0,0.0,0.0,0.0,0.0,58.096771272222,0.0,-0.0362415236079598,0.0,0.0,-0.464913735665342,-0.2091399057957662,-0.4651422865310065,0.0,0.0,0.0
UK,-0.3332521129898156,0.7114276181659664,0.0,0.0,0.0,-1.055075503118597,-1.546768341305636,0.0,0.0,0.0,0.0,-0.3614400447061477,0.0,2.270911827990957,-0.5612172718387939,0.0,3.0504885666458126,0.0,-0.2870082288251971,0.0,0.0,0.0,0.0,-0.0101992321392344,0.0,0.0,0.0,0.0,0.0,-1.6100582681751876,-0.8295084970368066,0.0,0.94963618212273,-1.1101381682143625,0.821426781203538,0.3913865139700237,0.0,0.0,-0.7849418966245854,0.0,0.0,0.0,0.0,0.0,0.0,2.2582925856874523,-0.5139187402702572,0.0,4.022776683454917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7017605622714405,0.0,0.9186583665989636,0.0,1.1801732328590644,-2.1122149364017826,0.0,0.0,0.0,0.9737793387036434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9248757569169116,0.0,0.0,0.0,0.0,0.0,0.0,-0.6132971145266845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3633078687851962,0.2108144226052242,0.3341793599571841,-1.5249934892283803,0.0,0.0,0.0,0.0,1.6527702348894844,0.370637747440653,0.0,0.6244839273065059,0.0,0.0,0.0,0.0,0.0,0.5313076830085545,0.8543669892180557,0.0,-0.6189122968003455,0.0,0.0,0.0,0.0,1.0240529954261393,0.0,0.0,0.0,0.0,1.959368385050604,0.0,0.0,0.0,1.0756339649068871,-1.7985315845491852,0.0,0.0,0.6556742379830437,0.0,0.0,-0.7109536452717864,0.0,-2.363775607974007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5982098338045502,0.0,0.0,0.0,0.0,0.0,1.3793778946131128,0.0,0.0,-0.0124671453266604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.077212300370697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2149233762819207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6060671927727304,-0.944430048523768,0.0,0.0,0.0,0.0,0.0,0.0,-2.4671710279195147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.48288880148673,1.257370436007481,-0.0329472223433904,0.0,0.0,1.4095025638633014,-2.2832666404380006,0.0,0.0,0.0,0.0,0.0,1.063440787158483,-2.2899912232928927,-0.7993740634871765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7576175050510945,2.010331399717143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6501741867767885,-1.4600686886579992,0.0,0.0,0.0,0.0,-1.2574360533268198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.09256655614484,0.0,0.0,0.0,-2.2767352405176777,2.711646907414642,0.0,0.0,0.0,0.0,-1.1905963810935225,0.0,-2.3771473947092665,0.1400738919742262,0.0,0.0,-0.2917105339541224,0.0,0.7049204216033093,0.0,0.3526889407469195,0.0,-0.5550841020341035,0.0,0.0,0.0,-1.7699536683591923,0.0,0.0,0.3293306041581462,0.0,0.0,0.0,0.0,0.0,2.601389950751788,0.419506877636271,-2.231136040235987,0.7734802367570395,25.68733699597489,0.5740247518688515,-0.0188775110073659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5802967061881037,-1.2461429058203934,0.0,0.0,2.426129262854876,0.0,0.0,0.0,0.0,0.0,0.0,1.0632872289325226,0.0,0.0,-0.7057811759172433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2001373422783257,-1.2683245580767557,-0.776247101070483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.604184704692677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7604326371471847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7500294968164773,0.0,0.0,0.0,0.0,0.4629388437780727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.356057541884091,0.0,0.0,0.0,0.0,-2.7822268017773863,0.0,0.0,0.0,0.0,0.0,1.6990172147941751,0.6365895007284285,1.3122314765109095,0.0,0.0,0.0,0.0,0.0,0.0,-2.20436245907698,-0.0234813439739591,0.9424700797571314,0.0,0.6684651292433008,-0.1488420802488575,0.739199477253951,-3.427547862661757,-1.0818322624701668,0.0,-1.3024215787833122,-1.0120801149014056,-0.3474307122618129,-0.8103714023461511,-1.2283741367206051,0.0,0.0,2.1388705943294557,-2.285354101461344,0.0,0.0,1.8909995488770768,-2.472719246931574,0.0,-1.139905118613613,0.7477633021115339,0.0,0.0,-1.050499100344735,0.0,-2.0827525125374957,0.0,-0.4018974217860638,0.0,0.0,0.0,0.0,-0.4917389951830575,0.0,1.6008877176733105,-1.8055148136318036,0.0,0.0,0.0,0.0,-1.463993746549066,2.1107474215883277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22140358892235,0.0,0.0,1.3899477666382596,0.0
US,0.0,-69.60034803822319,0.0,0.0275850591836889,-1.1827686009885012,0.0,-0.6738883713053426,-0.1884797360859021,-0.9754973662918076,-0.9949005472309168,1.4003092933468562,0.0,0.0,0.6158189401959204,0.0,-0.3945804768659069,-0.4646455941403047,0.5197200897984061,-0.8106996309730329,0.0,-0.9815101194821226,0.0,0.0,-1.087759072956564,1.3275722085664832,-0.93264130780651,-0.1770881935576291,0.0,0.0,0.0,1.1131384700427789,0.0,0.0,-19.22285029096065,0.2692425014211729,0.0,-2.288756559498567,0.0,0.0,0.0,1.026661304358067,0.0,0.4405856746151175,4.1180182884342456,-0.5506930517833413,0.0,0.0,0.0,0.0,0.0,-1.6793109238337307,0.0,0.0,0.0,0.0,0.5568797123199168,0.0,0.0,-0.4991908227497606,0.0,0.0,0.0,-0.4826705487934808,0.0,0.0,-23.44419159971226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5109402215250498,0.0,0.0,0.0,1.0054299614770958,-1.8172334317550976,-0.4513662182489522,-1.260765251029767,1.157933420333528,0.0,0.0,0.0,0.0,0.0,0.0,2.899921336063299,0.0,-0.3295244538145359,0.0,0.0,0.0,0.3258394218048882,0.0,0.0,45.732688917371455,0.0,-0.0291345169101043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46765264529805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6330458239724718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.77760199097995,1.0347059737851836,-0.0511749806437287,0.0,0.0,0.0,0.0,0.5098708047652162,0.0,2.1370996953020067,0.0,-1.4405617586888404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6481030598079517,0.0,0.0,-1.4915801432457485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.751405760968853,-0.2348885780437486,0.6811374247618219,2.5802005277263,0.0,0.0,0.0,0.0,-1.445242930520135,-0.4757878216258361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7063590019814415,0.0,0.0,0.0,-3.741489138957859,0.0,0.0,0.0,0.0,0.0,-41.54891410591991,0.6013299973745863,0.0,0.0,0.0,0.0,0.4518345173625854,0.0,1.4043200365303965,0.7225616313212708,0.0,0.7525076755484927,2.0132635622323733,0.0,0.0,-2.753702971453174,0.0,0.0,0.0,0.0,0.0,0.0,-0.8380240413311418,0.0,0.0,0.0,1.878855611888368,0.0,0.0,1.032173541814938,0.0,4.932784360622222,-45.69745581862081,0.0,0.0,0.0,0.0,0.0,0.4568536080480899,0.0,0.0,0.0,0.0,1.6460414379704098,0.0,1.4667188939845732,-1.0436081769137575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9781307964847074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4494279749174948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8053213239388726,-0.3304336082289201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8628098850332012,0.0,0.0,2.983516332862293,0.0,-0.3251162663326781,0.0,-2.252727203986837,0.0,0.0,-0.0115744902743363,0.0,0.0,0.0,0.0,0.8321660351579047,0.0,0.0,0.0,0.4820404945976124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0973800133717155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4241855648477047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8552128488163144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.450332329829342,0.0,0.0,0.0,1.0571840236637855,0.8907038641455003,2.335116774077589,0.0,0.0,0.0,0.0,-1.911647569201448,2.669511853687533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4902012186286626,0.0,0.0,0.0,-1.9752733278849115,0.0,0.0,0.0,0.0,3.1743156929876277,0.0,1.3727183041646878,0.0,0.0,0.0,-0.5172539566578119,0.0,0.0,0.0,0.0,0.0,0.0,0.4571255595003534,0.5460530202612457,0.3654021436374323,0.0,0.0,-2.0378870753920504,0.0,0.0,0.0,0.0,0.4964415136830976,0.0,1.10825390055305,0.0,-0.9677801397577408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1844317076612234,0.0,1.0988874702125446,-0.6569697511278539,0.0,0.0,0.0,0.0,-0.9042158791534112,0.0,0.5043904350012265,0.0,0.0,0.0,0.0,0.0,1.9826155597444983,0.0,0.0,0.0,-1.0543854860329975,0.0,-1.140343438502334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3630040963061318,-4.512099132564979,0.5729509700519273,0.0,0.0,0.0,0.0,0.0,2.869733636373568,-3.0398964938479853,-2.761628161313653,0.0,0.0,0.0,0.0,0.0,0.0,1.2088620544717266,0.0,0.0,0.0,0.0,0.7907235778199854,0.0,0.0,54.7903913235696,0.0,-0.0338468545276438,0.0,0.0,0.9317855733720372,-0.4503675884185703,-0.7267166234272877,0.0,0.0,0.0,0.0,0.0,0.0,-0.3455645487294137,0.0,0.0,1.9576818954462432,0.0
